TAZ,HHLESSGQ,HHCHILDNO,HHCHILDYES,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHGQYES,HHGQNO,HHBASE
1982,763,677,86,228,200,101,75,58,101,0,2044,763
1983,1447,1073,374,172,246,199,154,213,463,0,3567,1447
1984,396,294,102,56,89,61,53,51,86,0,920,396
1985,473,234,239,128,169,68,56,30,22,46,1462,519
1986,447,360,87,41,56,78,63,103,106,0,1061,447
1987,443,316,127,52,68,61,53,73,136,0,1162,443
1988,383,261,122,83,80,82,35,65,38,0,987,383
1989,399,202,197,85,94,74,65,60,21,0,1525,399
1990,539,321,218,169,143,80,66,52,29,33,1575,572
1991,532,366,166,94,100,101,85,116,36,5,1677,537
1992,308,156,152,66,72,57,50,47,16,0,1218,308
1993,604,402,202,150,134,120,79,76,45,10,1804,614
1994,1097,968,129,156,124,166,152,229,270,4,2007,1101
1995,631,550,81,145,142,92,78,84,90,0,1292,631
1996,683,510,173,172,190,144,103,54,20,0,1979,683
1997,225,197,28,27,21,37,45,25,70,4,525,229
1998,987,860,127,227,222,144,122,131,141,0,1757,987
1999,858,747,111,198,193,125,106,114,122,0,1446,858
2000,713,533,180,179,199,151,107,57,20,0,1648,713
2001,589,440,149,148,164,125,88,47,17,0,1483,589
2002,424,317,107,107,118,90,64,34,11,7,1102,431
2003,274,160,114,12,13,17,14,35,183,0,782,274
2004,706,645,61,197,199,86,88,47,89,14,1489,720
2005,514,470,44,143,145,62,64,34,66,114,1046,628
2006,367,304,63,90,85,44,54,54,40,411,945,778
2007,521,416,105,79,63,79,62,103,135,0,1219,521
2008,653,519,134,145,146,96,91,103,72,23,1532,676
2009,609,433,176,212,190,73,64,41,29,417,1442,1026
2010,1034,706,328,78,120,126,121,154,435,0,2659,1034
2011,394,274,120,67,75,68,43,62,79,0,1014,394
2012,542,378,164,92,103,93,59,85,110,5,1440,547
2013,415,219,196,100,106,73,57,62,17,15,1163,430
2014,433,281,152,100,101,75,49,67,41,0,1331,433
2015,365,251,114,65,69,69,58,79,25,0,1173,365
2016,301,200,101,75,67,60,39,38,22,0,839,301
2017,423,213,210,110,132,62,63,34,22,8,1630,431
2018,485,244,241,126,152,71,72,39,25,5,1804,490
2019,342,122,220,100,117,46,45,30,4,13,1461,355
2020,156,90,66,60,48,20,13,9,6,8,371,164
2021,0,0,0,0,0,0,0,0,0,0,0,0
2022,353,271,82,44,68,58,52,62,69,0,765,353
2023,681,564,117,61,98,125,121,137,139,4,1525,685
2024,494,369,125,124,138,104,74,39,15,0,1119,494
2025,372,187,185,97,117,54,55,30,19,12,1468,384
2026,287,144,143,75,90,42,43,23,14,9,1099,296
2027,725,452,273,196,214,104,106,72,33,0,2178,725
2028,440,275,165,119,130,63,64,43,21,75,1374,515
2029,322,205,117,74,82,61,40,42,23,9,1136,331
2030,546,347,199,126,138,104,68,71,39,0,1690,546
2031,593,377,216,137,150,112,74,77,43,0,1647,593
2032,335,213,122,77,85,64,42,43,24,0,896,335
2033,424,270,154,98,107,80,53,55,31,33,1230,457
2034,424,270,154,98,107,80,53,55,31,0,1378,424
2035,379,245,134,13,15,29,32,49,241,0,1066,379
2036,448,392,56,61,63,92,60,95,77,37,979,485
2037,422,337,85,64,51,64,50,84,109,0,842,422
2038,423,301,122,147,132,51,44,28,21,8,1036,431
2039,292,233,59,44,35,45,35,58,75,0,535,292
2040,819,733,86,109,91,180,145,177,117,0,1524,819
2041,421,369,52,57,59,87,56,89,73,109,900,530
2042,710,383,327,280,229,75,68,38,20,0,2468,710
2043,681,357,324,158,174,110,115,118,6,59,2458,740
2044,538,281,257,133,134,102,90,57,22,32,1876,570
2045,411,266,145,95,96,71,47,64,38,0,1096,411
2046,361,190,171,87,92,64,49,54,15,0,1236,361
2047,342,238,104,58,65,59,37,53,70,0,882,342
2048,411,206,205,130,140,63,39,26,13,0,1238,411
2049,532,287,245,210,172,56,51,28,15,0,1653,532
2050,300,138,162,96,86,38,39,24,17,75,1179,375
2051,589,296,293,135,177,74,93,74,36,15,2072,604
2052,0,0,0,0,0,0,0,0,0,203,0,203
2053,555,354,201,113,118,102,94,87,41,0,1984,555
2054,439,280,159,89,93,81,74,69,33,0,1267,439
2055,559,357,202,114,119,103,94,87,42,0,1706,559
2056,247,158,89,50,52,45,42,39,19,0,851,247
2057,246,157,89,50,52,45,42,38,19,0,897,246
2058,280,179,101,57,59,51,47,44,22,0,873,280
2059,276,99,177,81,94,37,36,25,3,4,1147,280
2060,159,90,69,35,38,25,24,23,14,0,492,159
2061,467,320,147,134,126,57,48,56,46,1,1250,468
2062,274,187,87,79,74,34,28,33,26,0,673,274
2063,362,258,104,126,113,44,38,24,17,3881,980,4243
2064,271,115,156,67,74,46,46,30,8,0,933,271
2065,499,282,217,137,180,53,67,48,14,29,1679,528
2066,446,252,194,122,161,47,60,43,13,3,1637,449
2067,663,613,50,217,153,56,51,60,126,279,1013,942
2068,382,304,78,81,62,38,54,80,67,6,773,388
2069,712,484,228,154,149,152,66,120,71,0,1928,712
2070,304,160,144,73,78,54,41,46,12,0,1099,304
2071,364,217,147,114,97,54,45,35,19,0,1073,364
2072,416,192,224,106,110,84,60,35,21,2,1480,418
2073,431,229,202,134,132,54,43,36,32,0,1212,431
2074,278,148,130,86,85,35,28,23,21,0,870,278
2075,243,87,156,59,67,33,31,34,19,0,1055,243
2076,699,615,84,78,82,143,96,128,172,6,1164,705
2077,487,327,160,45,69,78,60,82,153,28,1253,515
2078,625,496,129,176,197,68,73,44,67,11,1662,636
2079,334,237,97,89,84,59,42,26,34,5,831,339
2080,476,338,138,127,119,85,60,38,47,52,1217,528
2081,326,192,134,62,53,62,42,74,33,0,873,326
2082,403,144,259,97,111,55,51,56,33,1,1724,404
2083,596,214,382,144,164,82,76,83,47,5,2471,601
2084,444,159,285,130,152,60,58,40,4,0,1636,444
2085,225,95,130,56,61,39,38,25,6,0,775,225
2086,330,127,203,89,85,60,52,37,7,39,1204,369
2087,306,224,82,38,39,59,40,67,63,13,1007,319
2088,703,546,157,93,125,122,104,102,157,7,1621,710
2089,707,600,107,282,224,65,45,57,34,2,1520,709
2090,323,299,24,78,72,54,42,35,42,14,516,337
2091,0,0,0,0,0,0,0,0,0,76,0,76
2092,522,201,321,141,134,95,83,59,10,0,1909,522
2093,258,227,31,29,30,53,35,47,64,0,671,258
2094,247,125,122,53,58,46,40,37,13,0,939,247
2095,559,358,201,46,50,53,40,83,287,0,1646,559
2096,350,162,188,89,93,71,50,29,18,0,1241,350
2097,314,229,85,39,40,60,41,69,65,0,908,314
2098,457,258,199,117,124,45,56,59,56,31,1652,488
2099,245,158,87,8,10,19,21,32,155,0,619,245
2100,723,633,90,98,102,149,97,153,124,0,1330,723
2101,359,314,45,49,50,74,48,76,62,0,750,359
2102,1281,1170,111,528,408,57,79,115,94,78,2453,1359
2103,854,761,93,127,100,160,122,176,169,5,1504,859
2104,450,325,125,93,108,89,58,59,43,0,1216,450
2105,239,120,119,76,81,37,23,15,7,0,819,239
2106,650,594,56,181,183,79,81,43,83,8,1150,658
2107,360,257,103,42,55,50,43,59,111,0,803,360
2108,766,568,198,91,130,105,82,113,245,0,1704,766
2109,563,402,161,66,86,78,67,92,174,0,1296,563
2110,317,211,106,79,70,63,41,40,24,0,906,317
2111,416,254,162,111,111,66,52,36,40,0,1259,416
2112,242,148,94,64,64,38,30,21,25,11,823,253
2113,373,281,92,46,45,29,39,52,162,0,865,373
2114,390,275,115,29,27,43,28,43,220,0,1095,390
2115,0,0,0,0,0,0,0,0,0,0,0,0
2116,426,256,170,62,106,52,30,31,145,0,1129,426
2117,581,432,149,82,130,89,78,74,128,0,1572,581
2118,407,278,129,31,47,50,48,61,170,0,981,407
2119,614,511,103,146,116,84,77,98,93,1,1766,615
2120,98,88,10,27,24,9,9,18,11,132,111,230
2121,331,274,57,82,76,40,49,49,35,0,830,331
2122,325,270,55,80,75,39,48,48,35,0,823,325
2123,436,308,128,32,30,48,31,48,247,0,1147,436
2124,654,493,161,117,127,117,93,90,110,0,1261,654
2125,22,16,6,3,2,1,1,5,10,17,40,39
2126,188,171,17,13,12,8,19,28,108,38,247,226
2127,503,405,98,46,63,88,71,116,119,0,1257,503
2128,313,252,61,28,39,55,44,72,75,0,684,313
2129,1096,902,194,169,234,211,185,193,104,0,2200,1096
2130,608,472,136,80,108,106,90,88,136,0,1320,608
2131,550,427,123,73,98,95,82,79,123,0,1266,550
2132,505,339,166,47,71,81,62,85,159,0,1418,505
2133,571,443,128,115,124,105,89,89,49,0,1222,571
2134,283,210,73,40,64,43,38,36,62,27,726,310
2135,1133,869,264,142,217,187,168,197,222,5,2411,1138
2136,278,208,70,31,41,41,42,55,68,0,783,278
2137,554,417,137,68,67,42,58,77,242,0,1347,554
2138,460,325,135,34,32,50,33,51,260,0,1104,460
2139,234,132,102,60,63,23,29,30,29,0,522,234
2140,1018,912,106,136,113,224,180,220,145,0,1790,1018
2141,898,800,98,133,105,169,128,185,178,12,1622,910
2142,391,344,47,44,46,80,54,72,95,10,645,401
2143,620,529,91,94,91,109,99,110,117,0,1292,620
2144,373,289,84,75,81,69,58,58,32,14,1065,387
2145,353,274,79,71,77,65,55,55,30,0,959,353
2146,280,168,112,76,80,34,35,33,22,0,973,280
2147,386,249,137,13,16,30,33,50,244,0,1071,386
2148,260,190,70,57,40,41,36,33,53,0,755,260
2149,404,243,161,109,115,49,50,48,33,0,1406,404
2150,330,195,135,70,86,73,57,28,16,23,891,353
2151,509,404,105,144,161,55,60,36,53,0,1129,509
2152,342,145,197,85,93,59,58,38,9,0,1212,342
2153,1936,1790,146,635,446,163,150,174,368,31,3327,1967
2154,996,895,101,276,215,145,106,115,139,26,1634,1022
2155,611,415,196,106,95,100,64,70,176,2,1306,613
2156,545,414,131,78,86,71,65,108,137,10,1318,555
2157,338,257,81,49,54,44,40,67,84,0,773,338
2158,372,265,107,50,57,44,40,75,106,0,937,372
2159,257,195,62,37,41,34,31,51,63,0,576,257
2160,401,319,82,89,90,59,56,63,44,0,1012,401
2161,392,311,81,87,88,57,55,62,43,0,994,392
2162,1098,987,111,304,237,160,117,126,154,18,1982,1116
2163,381,342,39,106,82,56,40,44,53,0,739,381
2164,468,420,48,130,101,68,50,54,65,0,752,468
2165,615,553,62,170,132,90,65,71,87,24,1092,639
2166,2061,1769,292,314,384,410,307,378,268,46,3912,2107
2167,566,526,40,98,83,104,99,109,73,18,948,584
2168,937,871,66,162,138,173,163,180,121,0,1525,937
2169,386,359,27,67,57,71,67,74,50,0,753,386
2170,786,730,56,136,116,145,137,151,101,0,1289,786
2171,1093,965,128,156,123,165,151,228,270,0,1567,1093
2172,385,340,45,55,43,58,53,80,96,0,567,385
2173,436,309,127,105,92,60,64,95,20,2,1431,438
2174,396,183,213,127,113,50,51,32,23,0,1652,396
2175,299,218,81,37,38,57,39,65,63,6,914,305
2176,767,530,237,93,105,165,104,144,156,8,2003,775
2177,438,320,118,54,55,84,57,96,92,0,1206,438
2178,701,533,168,101,111,92,83,139,175,0,1615,701
2179,486,315,171,112,113,84,55,75,47,0,1208,486
2180,730,550,180,90,88,56,76,101,319,2,1668,732
2181,413,248,165,112,117,50,51,49,34,0,1296,413
2182,689,591,98,105,128,137,103,126,90,0,1425,689
2183,240,144,96,65,68,29,30,28,20,0,809,240
2184,513,447,66,118,115,75,64,68,73,1,924,514
2185,466,235,231,121,146,68,69,37,25,0,1645,466
2186,489,242,247,132,175,71,58,31,22,0,1805,489
2187,249,135,114,67,64,35,36,33,14,9,975,258
2188,556,347,209,150,164,80,81,55,26,0,1780,556
2189,0,0,0,0,0,0,0,0,0,0,0,0
2190,359,175,184,83,84,56,66,57,13,4,1518,363
2191,258,184,74,34,40,30,28,52,74,0,680,258
2192,322,218,104,29,29,38,36,81,109,25,829,347
2193,404,288,116,54,62,48,43,82,115,0,1076,404
2194,315,218,97,38,43,68,43,59,64,0,844,315
2195,448,303,145,41,40,53,50,112,152,0,1151,448
2196,283,192,91,26,25,33,31,71,97,4,775,287
2197,254,209,45,39,54,49,43,45,24,0,551,254
2198,330,188,142,53,53,48,30,84,62,0,807,330
2199,343,179,164,85,85,65,57,36,15,9,1344,352
2200,331,231,100,56,63,57,36,52,67,0,834,331
2201,318,226,92,77,67,44,46,69,15,2,1020,320
2202,432,244,188,119,156,46,58,42,11,14,1631,446
2203,251,131,120,62,63,47,42,27,10,9,923,260
2204,455,240,215,110,116,80,62,68,19,0,1718,455
2205,97,52,45,38,31,10,9,5,4,0,238,97
2206,653,328,325,207,222,100,62,42,20,0,2244,653
2207,669,455,214,145,140,143,62,113,66,0,1686,669
2208,1355,1109,246,85,86,207,220,273,484,0,3186,1355
2209,460,212,248,147,131,58,59,37,28,0,1546,460
2210,401,206,195,178,137,41,17,15,13,2,1052,403
2211,357,137,220,96,91,65,56,41,8,0,1085,357
2212,249,115,134,63,66,50,36,21,13,0,865,249
2213,390,343,47,44,46,80,53,71,96,0,647,390
2214,250,116,134,64,66,50,36,21,13,0,958,250
2215,340,131,209,92,87,62,54,39,6,0,1133,340
2216,1593,1325,268,379,302,217,199,253,243,46,2977,1639
2217,638,294,344,204,182,80,82,52,38,0,2157,638
2218,394,210,184,122,121,49,40,33,29,0,1231,394
2219,391,181,210,99,104,79,56,33,20,0,1364,391
2220,421,290,131,74,79,80,67,92,29,0,1176,421
2221,568,290,278,202,181,74,58,46,7,116,1872,684
2222,352,186,166,85,90,62,48,53,14,0,1185,352
2223,418,220,198,101,107,74,57,63,16,0,1292,418
2224,435,371,64,66,64,77,70,77,81,12,982,447
2225,472,403,69,72,69,83,75,84,89,0,1094,472
2226,98,93,5,35,29,14,8,7,5,0,284,98
2227,570,411,159,118,136,113,74,75,54,10,1544,580
2228,660,564,96,100,96,117,105,117,125,0,1191,660
2229,311,201,110,10,13,24,26,40,198,0,861,311
2230,466,346,120,55,79,64,50,69,149,0,1237,466
2231,388,226,162,17,19,25,19,50,258,0,1124,388
2232,454,232,222,162,145,59,46,37,5,5,1436,459
2233,420,374,46,62,49,79,60,87,83,17,798,437
2234,247,128,119,66,69,44,33,21,14,0,753,247
2235,457,358,99,82,108,48,55,76,88,0,1190,457
2236,484,357,127,75,64,56,51,90,148,0,990,484
2237,579,282,297,134,136,90,107,91,21,0,2087,579
2238,265,171,94,9,11,21,22,34,168,0,710,265
2239,421,311,110,65,56,48,44,78,130,0,870,421
2240,293,124,169,73,80,50,50,33,7,8,948,301
2241,531,440,91,48,77,97,94,107,108,4,1090,535
2242,406,327,79,37,51,71,57,94,96,0,1012,406
2243,443,357,86,40,56,78,62,102,105,79,956,522
2244,606,357,249,115,99,116,78,138,60,126,1655,732
2245,281,212,69,50,55,50,40,39,47,0,730,281
2246,503,362,141,125,113,102,85,47,31,0,1473,503
2247,277,215,62,56,60,51,43,43,24,0,865,277
2248,320,180,140,82,87,31,39,41,40,7,1101,327
2249,429,324,105,77,83,76,61,59,73,0,1163,429
2250,466,335,131,115,104,94,79,43,31,15,1105,481
2251,384,276,108,95,86,77,65,36,25,0,1160,384
2252,386,285,101,60,51,44,41,72,118,0,865,386
2253,565,417,148,87,75,65,60,105,173,0,1195,565
2254,487,355,132,106,76,76,68,63,98,37,1318,524
2255,365,189,176,98,102,65,49,31,20,0,1263,365
2256,410,263,147,34,37,39,29,61,210,0,1115,410
2257,703,451,252,58,63,67,50,104,361,0,2140,703
2258,321,181,140,82,87,31,39,42,40,4,1004,325
2259,615,417,198,107,95,101,64,71,177,0,1417,615
2260,476,247,229,128,134,85,64,41,24,0,1347,476
2261,294,153,141,79,83,52,39,25,16,0,1023,294
2262,320,158,162,86,115,46,38,20,15,0,1084,320
2263,295,160,135,79,76,42,42,39,17,38,1091,333
2264,356,193,163,96,92,50,51,46,21,0,999,356
2265,405,240,165,85,105,89,71,35,20,0,1120,405
2266,287,155,132,77,74,41,41,37,17,0,1008,287
2267,260,162,98,70,77,37,38,26,12,0,884,260
2268,450,266,184,95,117,99,78,39,22,0,1381,450
2269,406,263,143,94,95,70,46,63,38,17,1165,423
2270,473,280,193,100,123,104,82,41,23,0,1525,473
2271,317,187,130,67,82,70,55,27,16,4,929,321
2272,696,375,321,274,225,73,67,37,20,0,1986,696
2273,462,261,201,127,167,49,62,45,12,0,1864,462
2274,132,78,54,8,10,15,11,18,70,149,207,281
2275,101,60,41,6,8,12,8,14,53,0,243,101
2276,684,616,68,186,165,64,66,124,79,52,1374,736
2277,1054,1002,52,375,309,145,89,75,61,41,1310,1095
2278,51,47,4,12,11,9,7,6,6,47,79,98
2279,228,135,93,87,70,32,16,13,10,36,643,264
2280,543,320,223,206,168,76,38,30,25,5,1191,548
2281,57,39,18,5,5,7,6,14,20,6,163,63
2282,119,67,52,30,32,12,15,15,15,3,333,122
2283,821,640,181,60,56,57,48,108,492,0,1905,821
2284,839,630,209,57,45,67,63,99,508,0,2042,839
2285,1243,924,319,82,79,107,101,209,665,0,3006,1243
2286,590,402,188,38,33,59,56,105,299,0,1552,590
2287,1632,1193,439,110,124,133,133,261,871,23,3891,1655
2288,954,752,202,82,74,116,93,127,462,0,2207,954
2289,491,318,173,87,87,64,57,75,121,0,1100,491
2290,705,585,120,99,119,111,88,87,201,36,1630,741
2291,145,94,51,50,37,8,10,6,34,1185,375,1330
2292,263,190,73,59,54,45,29,33,43,1105,625,1368
2293,514,274,240,190,149,58,27,61,29,1083,1341,1597
2294,250,133,117,92,73,28,13,30,14,629,803,879
2295,524,366,158,183,179,63,37,20,42,112,1279,636
2296,261,196,65,47,35,34,26,40,79,6,616,267
2297,701,456,245,75,90,130,96,96,214,20,1684,721
2298,191,130,61,28,39,32,21,24,47,0,396,191
2299,421,294,127,147,144,51,29,16,34,2,946,423
2300,15,13,2,2,2,2,2,3,4,0,17,15
2301,281,253,28,46,39,39,35,47,75,0,423,281
2302,236,212,24,39,33,33,29,40,62,0,316,236
2303,110,99,11,18,15,15,14,18,30,0,170,110
2304,571,308,263,78,91,77,75,88,162,0,1500,571
2305,371,241,130,65,65,49,43,56,93,0,942,371
2306,609,502,107,89,93,106,86,77,158,0,1421,609
2307,399,306,93,70,70,67,52,40,100,0,916,399
2308,358,232,126,63,63,47,42,54,89,7,1036,365
2309,385,271,114,77,76,54,41,42,95,0,1046,385
2310,206,162,44,28,30,37,32,34,45,8,406,214
2311,629,408,221,111,111,82,73,96,156,94,1761,723
2312,366,286,80,53,46,48,52,84,83,0,965,366
2313,319,249,70,47,41,42,45,74,70,0,741,319
2314,331,297,34,54,46,46,41,56,88,0,497,331
2315,977,878,99,161,136,135,120,164,261,0,2002,977
2316,1636,1470,166,269,227,226,201,275,438,2,2993,1638
2317,1998,1796,202,329,278,277,246,336,532,0,3660,1998
2318,802,711,91,298,243,59,38,62,102,1,1986,803
2319,512,409,103,88,75,73,48,67,161,0,1186,512
2320,221,166,55,12,16,24,25,41,103,0,531,221
2321,887,708,179,152,130,127,82,117,279,38,1729,925
2322,934,729,205,136,119,122,133,215,209,124,2176,1058
2323,345,297,48,41,44,45,58,45,112,12,711,357
2324,330,285,45,40,42,43,55,43,107,0,695,330
2325,462,360,102,28,33,55,39,41,266,0,1118,462
2326,534,414,120,74,64,66,56,94,180,13,1199,547
2327,478,362,116,90,91,83,73,64,77,2,1042,480
2328,732,658,74,120,102,101,90,123,196,60,1153,792
2329,267,206,61,61,63,31,36,41,35,0,659,267
2330,456,351,105,104,107,53,61,70,61,159,1227,615
2331,409,321,88,75,76,73,57,52,76,0,969,409
2332,335,270,65,70,56,53,44,46,66,134,810,469
2333,325,250,75,74,76,38,44,50,43,14,841,339
2334,408,208,200,22,30,52,40,65,199,4,1076,412
2335,545,420,125,124,128,63,73,83,74,0,1410,545
2336,382,288,94,69,51,49,38,59,116,0,903,382
2337,688,581,107,98,89,100,92,108,201,3,1633,691
2338,701,621,80,260,213,52,34,54,88,68,1677,769
2339,1071,864,207,223,180,169,140,147,212,0,2376,1071
2340,474,297,177,97,148,60,39,44,86,69,1369,543
2341,61,41,20,9,13,10,7,8,14,0,165,61
2342,404,301,103,92,59,30,53,39,131,590,952,994
2343,588,546,42,124,116,104,67,52,125,0,1315,588
2344,298,277,21,63,59,53,34,26,63,0,581,298
2345,0,0,0,0,0,0,0,0,0,3,0,3
2346,571,443,128,79,69,70,60,100,193,0,1303,571
2347,679,602,77,252,206,50,33,52,86,3,1473,682
2348,310,244,66,27,24,38,30,41,150,8,642,318
2349,514,434,80,73,67,75,69,81,149,12,1152,526
2350,372,277,95,85,54,27,49,36,121,32,945,404
2351,748,580,168,104,90,92,79,131,252,0,1629,748
2352,398,299,99,21,28,43,44,74,188,70,944,468
2353,580,452,128,35,42,69,49,52,333,0,1271,580
2354,199,142,57,75,63,28,10,13,10,3909,453,4108
2355,1134,768,366,205,185,126,115,162,341,0,2856,1134
2356,250,164,86,45,49,33,29,36,58,0,755,250
2357,486,346,140,31,42,65,51,71,226,0,1178,486
2358,332,169,163,18,25,43,32,53,161,0,924,332
2359,340,222,118,62,66,45,40,49,78,38,974,378
2360,295,167,128,39,47,41,33,38,97,0,751,295
2361,251,138,113,15,22,36,32,49,97,0,688,251
2362,423,300,123,48,55,61,51,73,135,2,968,425
2363,430,305,125,49,56,62,52,74,137,0,1073,430
2364,391,222,169,52,63,55,44,51,126,0,993,391
2365,346,187,159,47,55,46,45,53,100,0,936,346
2366,468,239,229,26,35,60,45,74,228,5,1330,473
2367,430,320,110,28,27,37,35,72,231,0,993,430
2368,457,259,198,61,73,64,52,60,147,5,1193,462
2369,662,471,191,42,57,88,70,97,308,0,1617,662
2370,536,445,91,75,91,84,67,66,153,1,1173,537
2371,293,212,81,37,30,24,25,43,134,0,735,293
2372,462,380,82,89,95,64,56,44,114,0,1072,462
2373,619,447,172,140,127,106,69,77,100,21,1350,640
2374,724,596,128,139,149,100,88,69,179,2,1689,726
2375,911,846,65,192,179,161,104,81,194,5,1654,916
2376,253,180,73,29,33,36,31,44,80,0,587,253
2377,540,445,95,76,87,66,83,101,127,0,1106,540
2378,815,625,190,143,142,137,106,81,206,4,1523,819
2379,329,252,77,58,57,55,43,33,83,25,855,354
2380,423,324,99,74,74,71,55,42,107,0,984,423
2381,270,144,126,100,78,31,14,32,15,207,686,477
2382,507,343,164,92,82,57,52,72,152,0,1204,507
2383,620,388,232,126,193,79,50,57,115,0,1686,620
2384,372,309,63,52,63,58,47,46,106,11,764,383
2385,739,610,129,108,113,128,105,94,191,15,1660,754
2386,393,279,114,45,51,56,48,68,125,0,903,393
2387,251,196,55,15,18,30,21,23,144,0,618,251
2388,523,431,92,74,85,64,80,98,122,59,1171,582
2389,364,286,78,49,52,65,56,61,81,97,834,461
2390,235,189,46,49,39,37,31,32,47,18,644,253
2391,292,191,101,53,57,38,34,42,68,0,848,292
2392,167,148,19,41,42,25,18,9,32,12,381,179
2393,216,192,24,53,54,32,23,12,42,29,552,245
2394,379,287,92,71,72,66,58,51,61,0,929,379
2395,660,545,115,96,101,114,93,84,172,122,1434,782
2396,292,212,80,37,30,24,24,43,134,0,683,292
2397,551,454,97,106,114,76,67,53,135,0,1119,551
2398,533,397,136,122,78,39,70,51,173,0,1393,533
2399,147,105,42,56,46,21,7,10,7,1370,265,1517
2400,287,158,129,17,26,41,37,57,109,0,831,287
2401,771,549,222,291,243,109,38,51,39,462,1840,1233
2402,836,604,232,189,172,143,93,104,135,581,1591,1417
2403,538,444,94,76,87,66,82,101,126,6,1262,544
2404,272,242,30,67,68,40,29,15,53,1,550,273
2405,458,323,135,91,91,64,49,51,112,0,1163,458
2406,386,252,134,70,75,51,45,55,90,81,1063,467
2407,828,539,289,88,107,154,114,113,252,0,2086,828
2408,300,237,63,26,23,37,29,40,145,0,685,300
2409,484,345,139,31,42,64,51,71,225,0,1226,484
2410,416,229,187,25,37,60,54,82,158,0,1154,416
2411,450,293,157,48,58,84,62,61,137,1,1185,451
2412,717,564,153,132,133,127,99,91,135,0,1648,717
2413,12,8,4,2,2,2,1,1,4,0,20,12
2414,451,351,100,33,31,31,27,60,269,2,1115,453
2415,0,0,0,0,0,0,0,0,0,0,0,0
2416,138,100,38,17,14,11,12,20,64,0,332,138
2417,184,133,51,23,19,15,15,27,85,0,460,184
2418,220,156,64,25,28,32,27,38,70,3,475,223
2419,268,182,86,40,55,45,29,33,66,0,517,268
2420,270,183,87,40,55,45,30,34,66,0,528,270
2421,0,0,0,0,0,0,0,0,0,7,0,7
2422,252,226,26,41,35,35,31,42,68,0,312,252
2423,415,290,125,145,142,50,29,16,33,0,1028,415
2424,187,131,56,65,64,23,13,7,15,2,483,189
2425,404,282,122,141,138,49,28,15,33,128,1164,532
2426,268,191,77,101,85,38,13,18,13,0,664,268
2427,196,174,22,48,49,29,21,11,38,58,429,254
2428,225,200,25,55,56,33,24,13,44,0,495,225
2429,63,56,7,15,16,9,7,4,12,0,140,63
2430,141,125,16,35,35,21,15,8,27,0,227,141
2431,152,135,17,37,38,22,16,8,31,0,335,152
2432,165,107,58,29,29,22,19,25,41,21,435,186
2433,105,69,36,19,21,14,12,15,24,0,296,105
2434,198,156,42,27,29,35,31,33,43,0,458,198
2435,94,74,20,13,14,17,15,16,19,0,199,94
2436,45,29,16,8,9,6,5,6,11,11,100,56
2437,88,68,20,20,21,10,12,13,12,0,262,88
2438,109,84,25,25,26,13,15,17,13,0,277,109
2439,73,56,17,17,17,8,10,11,10,0,212,73
2440,97,75,22,22,23,11,13,15,13,0,250,97
2441,220,165,55,12,16,24,25,41,102,0,490,220
2442,199,159,40,34,29,28,18,26,64,0,458,199
2443,673,537,136,115,99,96,63,89,211,0,1415,673
2444,189,151,38,32,28,27,18,25,59,107,379,296
2445,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0,0,0,0,0,0
2448,654,393,261,96,163,80,45,48,222,0,2041,654
2449,0,0,0,0,0,0,0,0,0,0,0,0
2450,128,86,42,12,18,21,16,22,39,0,472,128
2451,259,174,85,24,37,42,32,44,80,0,756,259
2452,118,79,39,11,17,19,14,20,37,0,285,118
2453,0,0,0,0,0,0,0,0,0,0,0,0
2454,13,9,4,1,1,1,1,3,6,0,26,13
2455,41,37,4,3,3,2,4,6,23,4,170,45
2456,0,0,0,0,0,0,0,0,0,0,0,0
2457,141,125,16,42,37,19,14,11,18,5,428,146
2458,0,0,0,0,0,0,0,0,0,2,0,2
2459,6,5,1,2,2,1,1,0,0,0,11,6
2460,0,0,0,0,0,0,0,0,0,0,0,0
2461,90,82,8,6,6,4,9,14,51,3,123,93
2462,25,17,8,4,5,4,3,3,6,294,87,319
2463,29,20,9,4,6,5,3,4,7,0,122,29
2464,13,9,4,2,3,2,1,2,3,1,21,14
2465,1155,604,551,334,329,197,149,87,59,36,3247,1191
2466,511,379,132,50,79,87,76,114,105,0,1348,511
2467,1280,854,426,193,354,238,212,225,58,0,4076,1280
2468,639,337,302,184,249,88,48,62,8,0,1757,639
2469,1086,783,303,95,106,86,90,153,556,0,2580,1086
2470,849,607,242,36,59,111,103,163,377,0,2336,849
2471,1138,701,437,241,274,150,152,187,134,7,3244,1145
2472,1460,973,487,128,184,222,214,325,387,5,3657,1465
2473,1732,1139,593,211,270,304,279,275,393,15,5164,1747
2474,1494,1120,374,178,235,280,246,339,216,0,3201,1494
2475,3653,2612,1041,342,464,561,597,803,886,41,10233,3694
2476,1523,1075,448,211,282,256,240,300,234,24,4213,1547
2477,1244,918,326,148,197,267,244,297,91,7,3240,1251
2478,3107,2187,920,289,427,413,422,644,912,44,8883,3151
2479,1766,1166,600,249,285,294,265,265,408,5,5040,1771
2480,1191,896,295,103,168,237,206,271,206,0,3143,1191
2481,866,487,379,102,189,142,167,130,136,6,2642,872
