geography,id,name,value,source,control_size,countycomb_label
TAZ,3565,hh_inc_100_plus,98,Result,90,NA
TAZ,3565,hh_child,290,Result,310,NA
TAZ,3565,hh_no_child,119,Result,127,NA
TAZ,3565,num_hh,0,Difference,437,NA
TAZ,3565,hh_inc_30,15,Difference,189,NA
TAZ,3565,hh_inc_30_60,4,Difference,46,NA
TAZ,3565,hh_inc_60_100,4,Difference,53,NA
TAZ,3565,hh_inc_100_plus,8,Difference,90,NA
TAZ,3565,hh_child,-20,Difference,310,NA
TAZ,3565,hh_no_child,-8,Difference,127,NA
TAZ,3566,num_hh,392,Control,392,NA
TAZ,3566,hh_inc_30,29,Control,29,NA
TAZ,3566,hh_inc_30_60,74,Control,74,NA
TAZ,3566,hh_inc_60_100,27,Control,27,NA
TAZ,3566,hh_inc_100_plus,164,Control,164,NA
TAZ,3566,hh_child,315,Control,315,NA
TAZ,3566,hh_no_child,77,Control,77,NA
TAZ,3566,num_hh,392,Result,392,NA
TAZ,3566,hh_inc_30,33,Result,29,NA
TAZ,3566,hh_inc_30_60,86,Result,74,NA
TAZ,3566,hh_inc_60_100,32,Result,27,NA
TAZ,3566,hh_inc_100_plus,191,Result,164,NA
TAZ,3566,hh_child,275,Result,315,NA
TAZ,3566,hh_no_child,67,Result,77,NA
TAZ,3566,num_hh,0,Difference,392,NA
TAZ,3566,hh_inc_30,4,Difference,29,NA
TAZ,3566,hh_inc_30_60,12,Difference,74,NA
TAZ,3566,hh_inc_60_100,5,Difference,27,NA
TAZ,3566,hh_inc_100_plus,27,Difference,164,NA
TAZ,3566,hh_child,-40,Difference,315,NA
TAZ,3566,hh_no_child,-10,Difference,77,NA
TAZ,3567,num_hh,357,Control,357,NA
TAZ,3567,hh_inc_30,43,Control,43,NA
TAZ,3567,hh_inc_30_60,34,Control,34,NA
TAZ,3567,hh_inc_60_100,79,Control,79,NA
TAZ,3567,hh_inc_100_plus,155,Control,155,NA
TAZ,3567,hh_child,212,Control,212,NA
TAZ,3567,hh_no_child,145,Control,145,NA
TAZ,3567,num_hh,357,Result,357,NA
TAZ,3567,hh_inc_30,46,Result,43,NA
TAZ,3567,hh_inc_30_60,37,Result,34,NA
TAZ,3567,hh_inc_60_100,85,Result,79,NA
TAZ,3567,hh_inc_100_plus,167,Result,155,NA
TAZ,3567,hh_child,199,Result,212,NA
TAZ,3567,hh_no_child,136,Result,145,NA
TAZ,3567,num_hh,0,Difference,357,NA
TAZ,3567,hh_inc_30,3,Difference,43,NA
TAZ,3567,hh_inc_30_60,3,Difference,34,NA
TAZ,3567,hh_inc_60_100,6,Difference,79,NA
TAZ,3567,hh_inc_100_plus,12,Difference,155,NA
TAZ,3567,hh_child,-13,Difference,212,NA
TAZ,3567,hh_no_child,-9,Difference,145,NA
TAZ,3568,num_hh,387,Control,387,NA
TAZ,3568,hh_inc_30,14,Control,14,NA
TAZ,3568,hh_inc_30_60,52,Control,52,NA
TAZ,3568,hh_inc_60_100,98,Control,98,NA
TAZ,3568,hh_inc_100_plus,180,Control,180,NA
TAZ,3568,hh_child,289,Control,289,NA
TAZ,3568,hh_no_child,98,Control,98,NA
TAZ,3568,num_hh,387,Result,387,NA
TAZ,3568,hh_inc_30,15,Result,14,NA
TAZ,3568,hh_inc_30_60,55,Result,52,NA
TAZ,3568,hh_inc_60_100,105,Result,98,NA
TAZ,3568,hh_inc_100_plus,192,Result,180,NA
TAZ,3568,hh_child,274,Result,289,NA
TAZ,3568,hh_no_child,93,Result,98,NA
TAZ,3568,num_hh,0,Difference,387,NA
TAZ,3568,hh_inc_30,1,Difference,14,NA
TAZ,3568,hh_inc_30_60,3,Difference,52,NA
TAZ,3568,hh_inc_60_100,7,Difference,98,NA
TAZ,3568,hh_inc_100_plus,12,Difference,180,NA
TAZ,3568,hh_child,-15,Difference,289,NA
TAZ,3568,hh_no_child,-5,Difference,98,NA
TAZ,3569,num_hh,313,Control,313,NA
TAZ,3569,hh_inc_30,37,Control,37,NA
TAZ,3569,hh_inc_30_60,40,Control,40,NA
TAZ,3569,hh_inc_60_100,36,Control,36,NA
TAZ,3569,hh_inc_100_plus,166,Control,166,NA
TAZ,3569,hh_child,263,Control,263,NA
TAZ,3569,hh_no_child,50,Control,50,NA
TAZ,3569,num_hh,313,Result,313,NA
TAZ,3569,hh_inc_30,39,Result,37,NA
TAZ,3569,hh_inc_30_60,42,Result,40,NA
TAZ,3569,hh_inc_60_100,38,Result,36,NA
TAZ,3569,hh_inc_100_plus,178,Result,166,NA
TAZ,3569,hh_child,249,Result,263,NA
TAZ,3569,hh_no_child,48,Result,50,NA
TAZ,3569,num_hh,0,Difference,313,NA
TAZ,3569,hh_inc_30,2,Difference,37,NA
TAZ,3569,hh_inc_30_60,2,Difference,40,NA
TAZ,3569,hh_inc_60_100,2,Difference,36,NA
TAZ,3569,hh_inc_100_plus,12,Difference,166,NA
TAZ,3569,hh_child,-14,Difference,263,NA
TAZ,3569,hh_no_child,-2,Difference,50,NA
TAZ,3570,num_hh,16,Control,16,NA
TAZ,3570,hh_inc_30,5,Control,5,NA
TAZ,3570,hh_inc_30_60,2,Control,2,NA
TAZ,3570,hh_inc_60_100,3,Control,3,NA
TAZ,3570,hh_inc_100_plus,3,Control,3,NA
TAZ,3570,hh_child,11,Control,11,NA
TAZ,3570,hh_no_child,5,Control,5,NA
TAZ,3570,num_hh,16,Result,16,NA
TAZ,3570,hh_inc_30,6,Result,5,NA
TAZ,3570,hh_inc_30_60,2,Result,2,NA
TAZ,3570,hh_inc_60_100,3,Result,3,NA
TAZ,3570,hh_inc_100_plus,3,Result,3,NA
TAZ,3570,hh_child,10,Result,11,NA
TAZ,3570,hh_no_child,4,Result,5,NA
TAZ,3570,num_hh,0,Difference,16,NA
TAZ,3570,hh_inc_30,1,Difference,5,NA
TAZ,3570,hh_inc_30_60,0,Difference,2,NA
TAZ,3570,hh_inc_60_100,0,Difference,3,NA
TAZ,3570,hh_inc_100_plus,0,Difference,3,NA
TAZ,3570,hh_child,-1,Difference,11,NA
TAZ,3570,hh_no_child,-1,Difference,5,NA
TAZ,3571,num_hh,493,Control,493,NA
TAZ,3571,hh_inc_30,145,Control,145,NA
TAZ,3571,hh_inc_30_60,60,Control,60,NA
TAZ,3571,hh_inc_60_100,52,Control,52,NA
TAZ,3571,hh_inc_100_plus,209,Control,209,NA
TAZ,3571,hh_child,340,Control,340,NA
TAZ,3571,hh_no_child,153,Control,153,NA
TAZ,3571,num_hh,493,Result,493,NA
TAZ,3571,hh_inc_30,149,Result,145,NA
TAZ,3571,hh_inc_30_60,61,Result,60,NA
TAZ,3571,hh_inc_60_100,54,Result,52,NA
TAZ,3571,hh_inc_100_plus,216,Result,209,NA
TAZ,3571,hh_child,331,Result,340,NA
TAZ,3571,hh_no_child,149,Result,153,NA
TAZ,3571,num_hh,0,Difference,493,NA
TAZ,3571,hh_inc_30,4,Difference,145,NA
TAZ,3571,hh_inc_30_60,1,Difference,60,NA
TAZ,3571,hh_inc_60_100,2,Difference,52,NA
TAZ,3571,hh_inc_100_plus,7,Difference,209,NA
TAZ,3571,hh_child,-9,Difference,340,NA
TAZ,3571,hh_no_child,-4,Difference,153,NA
TAZ,3572,num_hh,748,Control,748,NA
TAZ,3572,hh_inc_30,213,Control,213,NA
TAZ,3572,hh_inc_30_60,89,Control,89,NA
TAZ,3572,hh_inc_60_100,149,Control,149,NA
TAZ,3572,hh_inc_100_plus,155,Control,155,NA
TAZ,3572,hh_child,504,Control,504,NA
TAZ,3572,hh_no_child,244,Control,244,NA
TAZ,3572,num_hh,748,Result,748,NA
TAZ,3572,hh_inc_30,238,Result,213,NA
TAZ,3572,hh_inc_30_60,99,Result,89,NA
TAZ,3572,hh_inc_60_100,166,Result,149,NA
TAZ,3572,hh_inc_100_plus,174,Result,155,NA
TAZ,3572,hh_child,456,Result,504,NA
TAZ,3572,hh_no_child,221,Result,244,NA
TAZ,3572,num_hh,0,Difference,748,NA
TAZ,3572,hh_inc_30,25,Difference,213,NA
TAZ,3572,hh_inc_30_60,10,Difference,89,NA
TAZ,3572,hh_inc_60_100,17,Difference,149,NA
TAZ,3572,hh_inc_100_plus,19,Difference,155,NA
TAZ,3572,hh_child,-48,Difference,504,NA
TAZ,3572,hh_no_child,-23,Difference,244,NA
TAZ,3573,num_hh,636,Control,636,NA
TAZ,3573,hh_inc_30,88,Control,88,NA
TAZ,3573,hh_inc_30_60,77,Control,77,NA
TAZ,3573,hh_inc_60_100,102,Control,102,NA
TAZ,3573,hh_inc_100_plus,326,Control,326,NA
TAZ,3573,hh_child,444,Control,444,NA
TAZ,3573,hh_no_child,192,Control,192,NA
TAZ,3573,num_hh,636,Result,636,NA
TAZ,3573,hh_inc_30,91,Result,88,NA
TAZ,3573,hh_inc_30_60,80,Result,77,NA
TAZ,3573,hh_inc_60_100,106,Result,102,NA
TAZ,3573,hh_inc_100_plus,339,Result,326,NA
TAZ,3573,hh_child,430,Result,444,NA
TAZ,3573,hh_no_child,186,Result,192,NA
TAZ,3573,num_hh,0,Difference,636,NA
TAZ,3573,hh_inc_30,3,Difference,88,NA
TAZ,3573,hh_inc_30_60,3,Difference,77,NA
TAZ,3573,hh_inc_60_100,4,Difference,102,NA
TAZ,3573,hh_inc_100_plus,13,Difference,326,NA
TAZ,3573,hh_child,-14,Difference,444,NA
TAZ,3573,hh_no_child,-6,Difference,192,NA
TAZ,3574,num_hh,1111,Control,1111,NA
TAZ,3574,hh_inc_30,306,Control,306,NA
TAZ,3574,hh_inc_30_60,263,Control,263,NA
TAZ,3574,hh_inc_60_100,261,Control,261,NA
TAZ,3574,hh_inc_100_plus,199,Control,199,NA
TAZ,3574,hh_child,890,Control,890,NA
TAZ,3574,hh_no_child,221,Control,221,NA
TAZ,3574,num_hh,1111,Result,1111,NA
TAZ,3574,hh_inc_30,318,Result,306,NA
TAZ,3574,hh_inc_30_60,273,Result,263,NA
TAZ,3574,hh_inc_60_100,272,Result,261,NA
TAZ,3574,hh_inc_100_plus,209,Result,199,NA
TAZ,3574,hh_child,858,Result,890,NA
TAZ,3574,hh_no_child,214,Result,221,NA
TAZ,3574,num_hh,0,Difference,1111,NA
TAZ,3574,hh_inc_30,12,Difference,306,NA
TAZ,3574,hh_inc_30_60,10,Difference,263,NA
TAZ,3574,hh_inc_60_100,11,Difference,261,NA
TAZ,3574,hh_inc_100_plus,10,Difference,199,NA
TAZ,3574,hh_child,-32,Difference,890,NA
TAZ,3574,hh_no_child,-7,Difference,221,NA
TAZ,3575,num_hh,883,Control,883,NA
TAZ,3575,hh_inc_30,8,Control,8,NA
TAZ,3575,hh_inc_30_60,139,Control,139,NA
TAZ,3575,hh_inc_60_100,161,Control,161,NA
TAZ,3575,hh_inc_100_plus,489,Control,489,NA
TAZ,3575,hh_child,422,Control,422,NA
TAZ,3575,hh_no_child,461,Control,461,NA
TAZ,3575,num_hh,883,Result,883,NA
TAZ,3575,hh_inc_30,8,Result,8,NA
TAZ,3575,hh_inc_30_60,147,Result,139,NA
TAZ,3575,hh_inc_60_100,170,Result,161,NA
TAZ,3575,hh_inc_100_plus,517,Result,489,NA
TAZ,3575,hh_child,402,Result,422,NA
TAZ,3575,hh_no_child,440,Result,461,NA
TAZ,3575,num_hh,0,Difference,883,NA
TAZ,3575,hh_inc_30,0,Difference,8,NA
TAZ,3575,hh_inc_30_60,8,Difference,139,NA
TAZ,3575,hh_inc_60_100,9,Difference,161,NA
TAZ,3575,hh_inc_100_plus,28,Difference,489,NA
TAZ,3575,hh_child,-20,Difference,422,NA
TAZ,3575,hh_no_child,-21,Difference,461,NA
TAZ,3576,num_hh,1035,Control,1035,NA
TAZ,3576,hh_inc_30,93,Control,93,NA
TAZ,3576,hh_inc_30_60,145,Control,145,NA
TAZ,3576,hh_inc_60_100,298,Control,298,NA
TAZ,3576,hh_inc_100_plus,383,Control,383,NA
TAZ,3576,hh_child,819,Control,819,NA
TAZ,3576,hh_no_child,216,Control,216,NA
TAZ,3576,num_hh,1035,Result,1035,NA
TAZ,3576,hh_inc_30,99,Result,93,NA
TAZ,3576,hh_inc_30_60,154,Result,145,NA
TAZ,3576,hh_inc_60_100,317,Result,298,NA
TAZ,3576,hh_inc_100_plus,409,Result,383,NA
TAZ,3576,hh_child,774,Result,819,NA
TAZ,3576,hh_no_child,205,Result,216,NA
TAZ,3576,num_hh,0,Difference,1035,NA
TAZ,3576,hh_inc_30,6,Difference,93,NA
TAZ,3576,hh_inc_30_60,9,Difference,145,NA
TAZ,3576,hh_inc_60_100,19,Difference,298,NA
TAZ,3576,hh_inc_100_plus,26,Difference,383,NA
TAZ,3576,hh_child,-45,Difference,819,NA
TAZ,3576,hh_no_child,-11,Difference,216,NA
TAZ,3579,num_hh,855,Control,855,NA
TAZ,3579,hh_inc_30,79,Control,79,NA
TAZ,3579,hh_inc_30_60,193,Control,193,NA
TAZ,3579,hh_inc_60_100,106,Control,106,NA
TAZ,3579,hh_inc_100_plus,355,Control,355,NA
TAZ,3579,hh_child,713,Control,713,NA
TAZ,3579,hh_no_child,142,Control,142,NA
TAZ,3579,num_hh,855,Result,855,NA
TAZ,3579,hh_inc_30,85,Result,79,NA
TAZ,3579,hh_inc_30_60,209,Result,193,NA
TAZ,3579,hh_inc_60_100,115,Result,106,NA
TAZ,3579,hh_inc_100_plus,386,Result,355,NA
TAZ,3579,hh_child,663,Result,713,NA
TAZ,3579,hh_no_child,132,Result,142,NA
TAZ,3579,num_hh,0,Difference,855,NA
TAZ,3579,hh_inc_30,6,Difference,79,NA
TAZ,3579,hh_inc_30_60,16,Difference,193,NA
TAZ,3579,hh_inc_60_100,9,Difference,106,NA
TAZ,3579,hh_inc_100_plus,31,Difference,355,NA
TAZ,3579,hh_child,-50,Difference,713,NA
TAZ,3579,hh_no_child,-10,Difference,142,NA
TAZ,3580,num_hh,1149,Control,1149,NA
TAZ,3580,hh_inc_30,348,Control,348,NA
TAZ,3580,hh_inc_30_60,164,Control,164,NA
TAZ,3580,hh_inc_60_100,155,Control,155,NA
TAZ,3580,hh_inc_100_plus,384,Control,384,NA
TAZ,3580,hh_child,998,Control,998,NA
TAZ,3580,hh_no_child,151,Control,151,NA
TAZ,3580,num_hh,1149,Result,1149,NA
TAZ,3580,hh_inc_30,364,Result,348,NA
TAZ,3580,hh_inc_30_60,172,Result,164,NA
TAZ,3580,hh_inc_60_100,163,Result,155,NA
TAZ,3580,hh_inc_100_plus,403,Result,384,NA
TAZ,3580,hh_child,957,Result,998,NA
TAZ,3580,hh_no_child,145,Result,151,NA
TAZ,3580,num_hh,0,Difference,1149,NA
TAZ,3580,hh_inc_30,16,Difference,348,NA
TAZ,3580,hh_inc_30_60,8,Difference,164,NA
TAZ,3580,hh_inc_60_100,8,Difference,155,NA
TAZ,3580,hh_inc_100_plus,19,Difference,384,NA
TAZ,3580,hh_child,-41,Difference,998,NA
TAZ,3580,hh_no_child,-6,Difference,151,NA
TAZ,3581,num_hh,210,Control,210,NA
TAZ,3581,hh_inc_30,34,Control,34,NA
TAZ,3581,hh_inc_30_60,0,Control,0,NA
TAZ,3581,hh_inc_60_100,13,Control,13,NA
TAZ,3581,hh_inc_100_plus,163,Control,163,NA
TAZ,3581,hh_child,148,Control,148,NA
TAZ,3581,hh_no_child,62,Control,62,NA
TAZ,3581,num_hh,210,Result,210,NA
TAZ,3581,hh_inc_30,34,Result,34,NA
TAZ,3581,hh_inc_30_60,0,Result,0,NA
TAZ,3581,hh_inc_60_100,13,Result,13,NA
TAZ,3581,hh_inc_100_plus,162,Result,163,NA
TAZ,3581,hh_child,147,Result,148,NA
TAZ,3581,hh_no_child,62,Result,62,NA
TAZ,3581,num_hh,0,Difference,210,NA
TAZ,3581,hh_inc_30,0,Difference,34,NA
TAZ,3581,hh_inc_30_60,0,Difference,0,NA
TAZ,3581,hh_inc_60_100,0,Difference,13,NA
TAZ,3581,hh_inc_100_plus,-1,Difference,163,NA
TAZ,3581,hh_child,-1,Difference,148,NA
TAZ,3581,hh_no_child,0,Difference,62,NA
TAZ,3582,num_hh,153,Control,153,NA
TAZ,3582,hh_inc_30,25,Control,25,NA
TAZ,3582,hh_inc_30_60,0,Control,0,NA
TAZ,3582,hh_inc_60_100,10,Control,10,NA
TAZ,3582,hh_inc_100_plus,119,Control,119,NA
TAZ,3582,hh_child,108,Control,108,NA
TAZ,3582,hh_no_child,45,Control,45,NA
TAZ,3582,num_hh,153,Result,153,NA
TAZ,3582,hh_inc_30,25,Result,25,NA
TAZ,3582,hh_inc_30_60,0,Result,0,NA
TAZ,3582,hh_inc_60_100,10,Result,10,NA
TAZ,3582,hh_inc_100_plus,118,Result,119,NA
TAZ,3582,hh_child,108,Result,108,NA
TAZ,3582,hh_no_child,45,Result,45,NA
TAZ,3582,num_hh,0,Difference,153,NA
TAZ,3582,hh_inc_30,0,Difference,25,NA
TAZ,3582,hh_inc_30_60,0,Difference,0,NA
TAZ,3582,hh_inc_60_100,0,Difference,10,NA
TAZ,3582,hh_inc_100_plus,-1,Difference,119,NA
TAZ,3582,hh_child,0,Difference,108,NA
TAZ,3582,hh_no_child,0,Difference,45,NA
TAZ,3583,num_hh,357,Control,357,NA
TAZ,3583,hh_inc_30,14,Control,14,NA
TAZ,3583,hh_inc_30_60,96,Control,96,NA
TAZ,3583,hh_inc_60_100,13,Control,13,NA
TAZ,3583,hh_inc_100_plus,210,Control,210,NA
TAZ,3583,hh_child,260,Control,260,NA
TAZ,3583,hh_no_child,97,Control,97,NA
TAZ,3583,num_hh,357,Result,357,NA
TAZ,3583,hh_inc_30,15,Result,14,NA
TAZ,3583,hh_inc_30_60,99,Result,96,NA
TAZ,3583,hh_inc_60_100,14,Result,13,NA
TAZ,3583,hh_inc_100_plus,218,Result,210,NA
TAZ,3583,hh_child,252,Result,260,NA
TAZ,3583,hh_no_child,94,Result,97,NA
TAZ,3583,num_hh,0,Difference,357,NA
TAZ,3583,hh_inc_30,1,Difference,14,NA
TAZ,3583,hh_inc_30_60,3,Difference,96,NA
TAZ,3583,hh_inc_60_100,1,Difference,13,NA
TAZ,3583,hh_inc_100_plus,8,Difference,210,NA
TAZ,3583,hh_child,-8,Difference,260,NA
TAZ,3583,hh_no_child,-3,Difference,97,NA
TAZ,3585,num_hh,680,Control,680,NA
TAZ,3585,hh_inc_30,164,Control,164,NA
TAZ,3585,hh_inc_30_60,98,Control,98,NA
TAZ,3585,hh_inc_60_100,39,Control,39,NA
TAZ,3585,hh_inc_100_plus,341,Control,341,NA
TAZ,3585,hh_child,465,Control,465,NA
TAZ,3585,hh_no_child,215,Control,215,NA
TAZ,3585,num_hh,680,Result,680,NA
TAZ,3585,hh_inc_30,169,Result,164,NA
TAZ,3585,hh_inc_30_60,101,Result,98,NA
TAZ,3585,hh_inc_60_100,40,Result,39,NA
TAZ,3585,hh_inc_100_plus,351,Result,341,NA
TAZ,3585,hh_child,452,Result,465,NA
TAZ,3585,hh_no_child,209,Result,215,NA
TAZ,3585,num_hh,0,Difference,680,NA
TAZ,3585,hh_inc_30,5,Difference,164,NA
TAZ,3585,hh_inc_30_60,3,Difference,98,NA
TAZ,3585,hh_inc_60_100,1,Difference,39,NA
TAZ,3585,hh_inc_100_plus,10,Difference,341,NA
TAZ,3585,hh_child,-13,Difference,465,NA
TAZ,3585,hh_no_child,-6,Difference,215,NA
TAZ,3586,num_hh,719,Control,719,NA
TAZ,3586,hh_inc_30,148,Control,148,NA
TAZ,3586,hh_inc_30_60,172,Control,172,NA
TAZ,3586,hh_inc_60_100,116,Control,116,NA
TAZ,3586,hh_inc_100_plus,231,Control,231,NA
TAZ,3586,hh_child,613,Control,613,NA
TAZ,3586,hh_no_child,106,Control,106,NA
TAZ,3586,num_hh,719,Result,719,NA
TAZ,3586,hh_inc_30,154,Result,148,NA
TAZ,3586,hh_inc_30_60,179,Result,172,NA
TAZ,3586,hh_inc_60_100,121,Result,116,NA
TAZ,3586,hh_inc_100_plus,240,Result,231,NA
TAZ,3586,hh_child,591,Result,613,NA
TAZ,3586,hh_no_child,103,Result,106,NA
TAZ,3586,num_hh,0,Difference,719,NA
TAZ,3586,hh_inc_30,6,Difference,148,NA
TAZ,3586,hh_inc_30_60,7,Difference,172,NA
TAZ,3586,hh_inc_60_100,5,Difference,116,NA
TAZ,3586,hh_inc_100_plus,9,Difference,231,NA
TAZ,3586,hh_child,-22,Difference,613,NA
TAZ,3586,hh_no_child,-3,Difference,106,NA
TAZ,3587,num_hh,1718,Control,1718,NA
TAZ,3587,hh_inc_30,406,Control,406,NA
TAZ,3587,hh_inc_30_60,293,Control,293,NA
TAZ,3587,hh_inc_60_100,120,Control,120,NA
TAZ,3587,hh_inc_100_plus,766,Control,766,NA
TAZ,3587,hh_child,1376,Control,1376,NA
TAZ,3587,hh_no_child,342,Control,342,NA
TAZ,3587,num_hh,1718,Result,1718,NA
TAZ,3587,hh_inc_30,423,Result,406,NA
TAZ,3587,hh_inc_30_60,306,Result,293,NA
TAZ,3587,hh_inc_60_100,126,Result,120,NA
TAZ,3587,hh_inc_100_plus,799,Result,766,NA
TAZ,3587,hh_child,1324,Result,1376,NA
TAZ,3587,hh_no_child,330,Result,342,NA
TAZ,3587,num_hh,0,Difference,1718,NA
TAZ,3587,hh_inc_30,17,Difference,406,NA
TAZ,3587,hh_inc_30_60,13,Difference,293,NA
TAZ,3587,hh_inc_60_100,6,Difference,120,NA
TAZ,3587,hh_inc_100_plus,33,Difference,766,NA
TAZ,3587,hh_child,-52,Difference,1376,NA
TAZ,3587,hh_no_child,-12,Difference,342,NA
TAZ,3588,num_hh,146,Control,146,NA
TAZ,3588,hh_inc_30,26,Control,26,NA
TAZ,3588,hh_inc_30_60,52,Control,52,NA
TAZ,3588,hh_inc_60_100,27,Control,27,NA
TAZ,3588,hh_inc_100_plus,19,Control,19,NA
TAZ,3588,hh_child,11,Control,11,NA
TAZ,3588,hh_no_child,135,Control,135,NA
TAZ,3588,num_hh,146,Result,146,NA
TAZ,3588,hh_inc_30,28,Result,26,NA
TAZ,3588,hh_inc_30_60,57,Result,52,NA
TAZ,3588,hh_inc_60_100,29,Result,27,NA
TAZ,3588,hh_inc_100_plus,21,Result,19,NA
TAZ,3588,hh_child,10,Result,11,NA
TAZ,3588,hh_no_child,125,Result,135,NA
TAZ,3588,num_hh,0,Difference,146,NA
TAZ,3588,hh_inc_30,2,Difference,26,NA
TAZ,3588,hh_inc_30_60,5,Difference,52,NA
TAZ,3588,hh_inc_60_100,2,Difference,27,NA
TAZ,3588,hh_inc_100_plus,2,Difference,19,NA
TAZ,3588,hh_child,-1,Difference,11,NA
TAZ,3588,hh_no_child,-10,Difference,135,NA
TAZ,3589,num_hh,444,Control,444,NA
TAZ,3589,hh_inc_30,127,Control,127,NA
TAZ,3589,hh_inc_30_60,164,Control,164,NA
TAZ,3589,hh_inc_60_100,46,Control,46,NA
TAZ,3589,hh_inc_100_plus,77,Control,77,NA
TAZ,3589,hh_child,196,Control,196,NA
TAZ,3589,hh_no_child,248,Control,248,NA
TAZ,3589,num_hh,444,Result,444,NA
TAZ,3589,hh_inc_30,131,Result,127,NA
TAZ,3589,hh_inc_30_60,171,Result,164,NA
TAZ,3589,hh_inc_60_100,48,Result,46,NA
TAZ,3589,hh_inc_100_plus,80,Result,77,NA
TAZ,3589,hh_child,190,Result,196,NA
TAZ,3589,hh_no_child,240,Result,248,NA
TAZ,3589,num_hh,0,Difference,444,NA
TAZ,3589,hh_inc_30,4,Difference,127,NA
TAZ,3589,hh_inc_30_60,7,Difference,164,NA
TAZ,3589,hh_inc_60_100,2,Difference,46,NA
TAZ,3589,hh_inc_100_plus,3,Difference,77,NA
TAZ,3589,hh_child,-6,Difference,196,NA
TAZ,3589,hh_no_child,-8,Difference,248,NA
TAZ,3590,num_hh,681,Control,681,NA
TAZ,3590,hh_inc_30,62,Control,62,NA
TAZ,3590,hh_inc_30_60,48,Control,48,NA
TAZ,3590,hh_inc_60_100,22,Control,22,NA
TAZ,3590,hh_inc_100_plus,511,Control,511,NA
TAZ,3590,hh_child,366,Control,366,NA
TAZ,3590,hh_no_child,315,Control,315,NA
TAZ,3590,num_hh,681,Result,681,NA
TAZ,3590,hh_inc_30,64,Result,62,NA
TAZ,3590,hh_inc_30_60,50,Result,48,NA
TAZ,3590,hh_inc_60_100,23,Result,22,NA
TAZ,3590,hh_inc_100_plus,526,Result,511,NA
TAZ,3590,hh_child,356,Result,366,NA
TAZ,3590,hh_no_child,307,Result,315,NA
TAZ,3590,num_hh,0,Difference,681,NA
TAZ,3590,hh_inc_30,2,Difference,62,NA
TAZ,3590,hh_inc_30_60,2,Difference,48,NA
TAZ,3590,hh_inc_60_100,1,Difference,22,NA
TAZ,3590,hh_inc_100_plus,15,Difference,511,NA
TAZ,3590,hh_child,-10,Difference,366,NA
TAZ,3590,hh_no_child,-8,Difference,315,NA
TAZ,3591,num_hh,312,Control,312,NA
TAZ,3591,hh_inc_30,19,Control,19,NA
TAZ,3591,hh_inc_30_60,21,Control,21,NA
TAZ,3591,hh_inc_60_100,91,Control,91,NA
TAZ,3591,hh_inc_100_plus,170,Control,170,NA
TAZ,3591,hh_child,256,Control,256,NA
TAZ,3591,hh_no_child,56,Control,56,NA
TAZ,3591,num_hh,312,Result,312,NA
TAZ,3591,hh_inc_30,19,Result,19,NA
TAZ,3591,hh_inc_30_60,21,Result,21,NA
TAZ,3591,hh_inc_60_100,93,Result,91,NA
TAZ,3591,hh_inc_100_plus,173,Result,170,NA
TAZ,3591,hh_child,251,Result,256,NA
TAZ,3591,hh_no_child,55,Result,56,NA
TAZ,3591,num_hh,0,Difference,312,NA
TAZ,3591,hh_inc_30,0,Difference,19,NA
TAZ,3591,hh_inc_30_60,0,Difference,21,NA
TAZ,3591,hh_inc_60_100,2,Difference,91,NA
TAZ,3591,hh_inc_100_plus,3,Difference,170,NA
TAZ,3591,hh_child,-5,Difference,256,NA
TAZ,3591,hh_no_child,-1,Difference,56,NA
TAZ,3592,num_hh,249,Control,249,NA
TAZ,3592,hh_inc_30,58,Control,58,NA
TAZ,3592,hh_inc_30_60,31,Control,31,NA
TAZ,3592,hh_inc_60_100,16,Control,16,NA
TAZ,3592,hh_inc_100_plus,123,Control,123,NA
TAZ,3592,hh_child,208,Control,208,NA
TAZ,3592,hh_no_child,41,Control,41,NA
TAZ,3592,num_hh,249,Result,249,NA
TAZ,3592,hh_inc_30,61,Result,58,NA
TAZ,3592,hh_inc_30_60,33,Result,31,NA
TAZ,3592,hh_inc_60_100,15,Result,16,NA
TAZ,3592,hh_inc_100_plus,129,Result,123,NA
TAZ,3592,hh_child,199,Result,208,NA
TAZ,3592,hh_no_child,39,Result,41,NA
TAZ,3592,num_hh,0,Difference,249,NA
TAZ,3592,hh_inc_30,3,Difference,58,NA
TAZ,3592,hh_inc_30_60,2,Difference,31,NA
TAZ,3592,hh_inc_60_100,-1,Difference,16,NA
TAZ,3592,hh_inc_100_plus,6,Difference,123,NA
TAZ,3592,hh_child,-9,Difference,208,NA
TAZ,3592,hh_no_child,-2,Difference,41,NA
TAZ,3593,num_hh,288,Control,288,NA
TAZ,3593,hh_inc_30,21,Control,21,NA
TAZ,3593,hh_inc_30_60,0,Control,0,NA
TAZ,3593,hh_inc_60_100,56,Control,56,NA
TAZ,3593,hh_inc_100_plus,183,Control,183,NA
TAZ,3593,hh_child,173,Control,173,NA
TAZ,3593,hh_no_child,115,Control,115,NA
TAZ,3593,num_hh,288,Result,288,NA
TAZ,3593,hh_inc_30,22,Result,21,NA
TAZ,3593,hh_inc_30_60,0,Result,0,NA
TAZ,3593,hh_inc_60_100,59,Result,56,NA
TAZ,3593,hh_inc_100_plus,194,Result,183,NA
TAZ,3593,hh_child,165,Result,173,NA
TAZ,3593,hh_no_child,110,Result,115,NA
