TAZ,HHLESSGQ,HHCHILDNO,HHCHILDYES,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHGQYES,HHGQNO,HHBASE
1908,422,282,140,39,50,46,37,76,174,21,1203,443
1909,635,438,197,49,67,74,64,117,264,12,1755,647
1910,169,72,97,13,21,16,17,32,70,0,675,169
1911,1231,833,398,124,193,147,129,221,417,22,3818,1253
1912,557,308,249,51,55,57,61,104,229,0,1918,557
1913,747,413,334,68,74,76,82,140,307,7,2574,754
1914,462,256,206,42,46,47,50,87,190,0,1593,462
1915,653,417,236,58,76,65,63,126,265,17,2107,670
1916,1181,753,428,104,138,118,114,228,479,0,3808,1181
1917,293,221,72,24,29,26,25,53,136,0,860,293
1918,787,505,282,58,92,78,74,153,332,0,2475,787
1919,932,688,244,85,101,80,98,184,384,92,2339,1024
1920,1290,957,333,112,132,159,134,233,520,147,3138,1437
1921,2099,1557,542,182,216,259,219,380,843,41,5107,2140
1922,523,349,174,48,61,57,46,95,216,22,1491,545
1923,1240,708,532,118,129,135,126,218,514,0,4025,1240
1924,431,246,185,41,45,47,44,76,178,0,1399,431
1925,274,154,120,20,31,27,28,51,117,0,963,274
1926,75,48,27,7,9,8,7,14,30,0,242,75
1927,8314,5304,3010,733,972,832,803,1602,3372,0,26807,8314
1928,98,56,42,6,10,12,9,17,44,0,332,98
1929,457,302,155,35,42,42,39,89,210,0,1235,457
1930,248,197,51,20,26,27,21,48,106,0,584,248
1931,51,33,18,4,6,5,5,9,22,0,134,51
1932,108,71,37,9,12,11,10,20,46,0,286,108
1933,247,141,106,21,37,25,27,48,89,0,889,247
1934,0,0,0,0,0,0,0,0,0,0,0,0
1935,1955,862,1093,180,243,202,231,307,792,50,7519,2005
1936,568,530,38,81,65,60,64,105,193,0,978,568
1937,2095,1648,447,160,170,197,186,435,947,0,5279,2095
1938,691,526,165,55,43,66,77,152,298,1,1800,692
1939,284,216,68,28,27,28,33,48,120,0,693,284
1940,1978,1545,433,169,153,196,180,393,887,34,5114,2012
1941,203,147,56,18,15,16,23,44,87,0,534,203
1942,918,667,251,83,68,74,104,201,388,11,2413,929
1943,588,459,129,47,40,43,56,137,265,0,1549,588
1944,2061,1635,426,135,146,217,220,447,896,7,5268,2068
1945,1518,1174,344,90,119,144,148,318,699,0,3967,1518
1946,505,269,236,68,55,59,47,93,183,48,1611,553
1947,1245,1012,233,92,99,104,148,286,516,492,3134,1737
1948,2813,2162,651,224,224,310,264,583,1208,0,7158,2813
1949,274,150,124,27,27,36,19,58,107,14,725,288
1950,1079,812,267,88,80,114,108,229,460,0,2877,1079
1951,35,18,17,4,3,4,4,7,13,0,112,35
1952,1363,854,509,85,135,142,105,285,611,3,4120,1366
1953,643,483,160,59,71,63,66,120,264,0,1625,643
1954,2847,1391,1456,236,359,292,274,546,1140,0,8485,2847
1955,878,685,193,77,107,85,98,149,362,0,2046,878
1956,1711,1335,376,150,208,166,192,290,705,13,3986,1724
1957,635,462,173,61,67,61,57,106,283,0,1636,635
1958,3464,2405,1059,279,369,335,330,675,1476,0,10025,3464
1959,2234,1385,849,178,184,199,212,444,1017,18,6407,2252
1960,80,38,42,8,9,10,5,18,30,0,241,80
1961,822,602,220,76,83,79,91,167,326,0,2068,822
1962,335,287,48,33,32,31,37,58,144,0,734,335
1963,247,176,71,24,24,25,27,49,98,0,667,247
1964,400,278,122,32,37,49,43,74,165,964,1050,1364
1965,438,294,144,42,39,41,46,93,177,0,1182,438
1966,752,349,403,84,72,92,63,144,297,46,2865,798
1967,407,189,218,45,39,50,34,78,161,9,1550,416
1968,388,215,173,42,35,54,24,76,157,0,1053,388
1969,516,378,138,48,52,49,57,105,205,0,1299,516
1970,666,426,240,112,78,83,74,105,214,0,1729,666
1971,229,94,135,26,24,26,19,45,89,0,890,229
1972,498,364,134,46,50,48,55,101,198,0,1254,498
1973,496,317,179,83,58,62,55,78,160,9,1288,505
1974,560,358,202,94,65,70,62,88,181,0,1454,560
1975,2138,2011,127,641,458,217,228,264,330,0,3504,2138
1976,452,236,216,144,70,69,37,59,73,0,1293,452
1977,311,169,142,88,55,41,31,40,56,7,870,318
1978,1301,1200,101,477,211,152,156,138,167,0,2528,1301
1979,0,0,0,0,0,0,0,0,0,119,0,119
1980,2285,1440,845,389,486,302,282,316,510,21,6121,2306
1981,368,259,109,34,34,39,37,69,155,0,999,368
1982,2890,2100,790,688,427,356,334,432,653,0,7081,2890
1983,1447,1094,353,136,149,131,143,261,627,0,3742,1447
1984,481,339,142,44,45,51,49,91,201,0,1305,481
1985,631,240,391,87,72,76,71,111,214,325,2364,956
1986,454,342,112,42,47,41,47,83,194,0,1053,454
1987,497,362,135,48,52,47,45,83,222,0,1280,497
1988,403,248,155,45,34,51,39,79,155,0,1077,403
1989,546,186,360,65,50,66,47,108,210,0,2340,546
1990,702,326,376,78,67,86,59,134,278,49,2674,751
1991,627,344,283,64,65,76,51,113,258,13,2074,640
1992,326,111,215,39,30,39,28,64,126,0,1396,326
1993,493,249,244,54,46,52,54,98,189,14,1583,507
1994,1327,1238,89,190,151,141,148,245,452,186,2282,1513
1995,641,545,96,140,82,81,68,107,163,0,1233,641
1996,703,417,286,136,92,89,71,113,202,0,1977,703
1997,1336,659,677,370,255,159,139,187,226,0,4235,1336
1998,893,760,133,195,114,113,95,149,227,0,1718,893
1999,837,712,125,183,107,106,89,140,212,0,1611,837
2000,672,398,274,130,88,85,68,108,193,0,1891,672
2001,601,356,245,117,78,76,61,96,173,0,1692,601
2002,417,247,170,81,54,53,42,67,120,177,1174,594
2003,239,150,89,15,24,25,18,50,107,0,723,239
2004,3258,2868,390,793,420,430,370,507,738,83,6360,3341
2005,1665,1466,199,405,215,220,189,259,377,683,3250,2348
2006,607,334,273,129,87,79,58,94,160,581,1545,1188
2007,740,605,135,96,85,94,79,135,251,0,1558,740
2008,708,453,255,119,82,89,79,112,227,23,1839,731
2009,869,407,462,183,161,102,110,115,198,69,2561,938
2010,952,696,256,78,87,89,82,198,418,0,2597,952
2011,411,284,127,45,46,44,35,82,159,0,1063,411
2012,672,465,207,74,75,73,57,134,259,15,1737,687
2013,468,245,223,54,55,58,40,89,172,28,1610,496
2014,420,224,196,56,45,49,39,77,154,0,1339,420
2015,245,135,110,25,25,30,20,44,101,0,812,245
2016,259,131,128,28,24,27,28,51,101,0,832,259
2017,422,148,274,61,51,48,44,70,148,11,1613,433
2018,566,199,367,82,69,64,59,94,198,8,2162,574
2019,454,153,301,48,48,49,46,85,178,20,1898,474
2020,738,502,236,207,120,89,86,116,120,13,1928,751
2021,1194,752,442,203,254,158,147,165,267,0,3198,1194
2022,347,273,74,32,32,34,38,61,150,0,818,347
2023,659,565,94,64,63,62,73,114,283,92,1446,751
2024,467,277,190,91,61,59,47,75,134,0,1314,467
2025,448,157,291,65,54,51,47,74,157,17,1710,465
2026,274,96,178,40,33,31,29,45,96,13,1045,287
2027,774,400,374,98,82,90,77,147,280,0,2642,774
2028,485,250,235,61,52,57,48,92,175,104,1654,589
2029,349,196,153,40,32,41,30,72,134,12,1039,361
2030,592,333,259,68,54,69,51,122,228,0,1761,592
2031,633,356,277,72,57,74,55,130,245,0,1883,633
2032,353,198,155,40,32,41,30,73,137,0,1048,353
2033,508,285,223,58,46,59,44,105,196,47,1510,555
2034,478,269,209,55,43,56,41,98,185,0,1422,478
2035,357,249,108,25,30,43,38,74,147,0,1026,357
2036,1514,1200,314,222,183,202,162,253,492,53,3267,1567
2037,728,596,132,94,83,92,77,133,249,0,1533,728
2038,592,277,315,124,110,70,75,78,135,1,1744,593
2039,693,567,126,90,79,88,74,127,235,0,1461,693
2040,1159,1035,124,173,141,149,116,207,373,0,2074,1159
2041,1123,890,233,165,136,150,120,188,364,157,2423,1280
2042,2103,875,1228,329,223,258,186,382,725,0,7456,2103
2043,609,291,318,63,63,57,46,128,252,87,2401,696
2044,688,289,399,97,71,82,71,128,239,46,2686,734
2045,397,212,185,53,43,46,37,73,145,0,1268,397
2046,403,211,192,47,47,50,34,77,148,0,1385,403
2047,370,256,114,41,42,40,31,74,142,0,955,370
2048,418,199,219,51,39,56,35,82,155,0,1459,418
2049,784,326,458,123,83,96,69,142,271,0,2778,784
2050,263,132,131,33,26,31,23,53,97,115,902,378
2051,2400,1059,1341,221,298,248,284,377,972,20,9230,2420
2052,2176,830,1346,293,161,217,188,375,942,862,7287,3038
2053,637,309,328,75,67,78,62,124,231,0,2360,637
2054,454,220,234,54,48,56,44,88,164,0,1682,454
2055,549,266,283,65,58,68,53,107,198,0,2034,549
2056,246,119,127,29,26,30,24,48,89,0,912,246
2057,269,131,138,32,28,33,26,52,98,0,997,269
2058,281,136,145,33,30,35,27,55,101,0,1041,281
2059,337,114,223,36,36,37,34,63,131,7,1409,344
2060,257,126,131,21,32,26,25,49,104,0,767,257
2061,515,265,250,143,92,73,55,62,90,1,1487,516
2062,380,195,185,105,68,54,41,45,67,0,1097,380
2063,709,332,377,149,131,83,90,93,163,643,2089,1352
2064,287,118,169,32,30,33,24,57,111,0,1116,287
2065,1021,508,513,135,123,117,96,187,363,119,3941,1140
2066,432,215,217,57,52,50,41,79,153,13,1666,445
2067,894,815,79,307,120,113,90,120,144,393,1448,1287
2068,1510,951,559,257,321,200,186,209,337,9,4045,1519
2069,642,395,247,71,54,81,62,126,248,0,1718,642
2070,350,183,167,41,41,43,30,67,128,0,1202,350
2071,679,315,364,76,65,83,57,130,268,0,2584,679
2072,378,181,197,45,42,41,31,77,142,4,1377,382
2073,446,218,228,58,43,51,44,86,164,0,1481,446
2074,319,156,163,42,31,36,31,62,117,0,1058,319
2075,939,356,583,111,99,102,89,185,353,0,3989,939
2076,885,778,107,128,95,101,112,158,291,9,1773,894
2077,1907,1433,474,176,212,187,196,357,779,39,4817,1946
2078,834,536,298,205,170,102,98,114,145,31,2043,865
2079,1144,578,566,281,171,168,114,170,240,7,3403,1151
2080,1726,872,854,424,259,253,171,256,363,74,5135,1800
2081,307,168,139,30,31,40,22,65,119,0,813,307
2082,1417,537,880,168,149,154,134,279,533,2,6017,1419
2083,2297,870,1427,272,242,250,218,452,863,8,9758,2305
2084,1286,433,853,136,136,140,131,240,503,0,5376,1286
2085,270,111,159,30,28,31,22,53,106,0,1050,270
2086,365,152,213,41,37,45,36,70,136,55,1279,420
2087,331,183,148,36,30,46,20,65,134,17,899,348
2088,661,532,129,53,70,60,84,117,277,448,1548,1109
2089,658,551,107,206,109,68,70,92,113,4,1321,662
2090,614,577,37,184,131,62,66,76,95,10,1007,624
2091,1,1,0,0,0,0,0,0,1,108,2,109
2092,577,240,337,65,58,70,57,111,216,0,2021,577
2093,319,281,38,46,34,36,40,57,106,0,639,319
2094,291,99,192,35,27,35,25,57,112,0,1246,291
2095,523,246,277,50,62,67,36,118,190,0,1587,523
2096,296,142,154,35,33,32,24,60,112,0,1079,296
2097,300,166,134,33,27,42,18,59,121,0,814,300
2098,2421,1295,1126,386,283,294,261,409,788,42,7762,2463
2099,224,156,68,16,19,27,24,46,92,0,644,224
2100,985,781,204,144,119,131,105,165,321,0,2125,985
2101,680,539,141,100,82,91,73,114,220,0,1467,680
2102,1896,1749,147,695,308,222,227,201,243,129,3682,2025
2103,844,746,98,120,95,123,97,144,265,7,1551,851
2104,451,265,186,55,41,42,40,88,185,0,1299,451
2105,305,145,160,37,28,41,25,59,115,0,1067,305
2106,2329,2050,279,567,300,307,265,363,527,46,4546,2375
2107,443,323,120,43,47,42,40,74,197,0,1141,443
2108,672,508,164,63,69,61,66,121,292,0,1738,672
2109,698,508,190,68,74,67,63,116,310,0,1799,698
2110,323,163,160,35,30,34,35,64,125,0,1038,323
2111,470,258,212,105,94,66,51,60,94,0,1372,470
2112,489,269,220,109,97,68,53,62,100,17,1427,506
2113,364,297,67,39,38,33,45,69,140,0,844,364
2114,365,284,81,27,28,31,39,76,164,0,950,365
2115,439,217,222,121,84,52,46,62,74,0,1391,439
2116,1403,548,855,186,92,135,134,260,596,0,4469,1403
2117,573,404,169,52,53,61,58,108,241,0,1555,573
2118,498,364,134,41,45,47,43,104,218,0,1357,498
2119,1065,861,204,291,238,123,117,132,164,1,2246,1066
2120,705,698,7,243,108,97,68,90,99,152,1362,857
2121,470,258,212,100,68,61,45,73,123,0,1197,470
2122,524,288,236,111,75,68,50,81,139,0,1335,524
2123,418,325,93,31,32,35,45,87,188,0,1086,418
2124,721,501,220,121,75,71,78,126,250,0,1808,721
2125,793,673,120,276,133,99,86,92,107,24,1403,817
2126,146,141,5,46,33,14,14,18,21,53,271,199
2127,625,471,154,58,64,56,65,114,268,0,1451,625
2128,336,253,83,31,35,30,35,61,144,0,779,336
2129,993,737,256,72,119,76,100,191,435,0,2365,993
2130,729,587,142,59,77,66,93,129,305,0,1707,729
2131,539,434,105,43,57,49,68,95,227,0,1263,539
2132,1027,772,255,95,114,101,105,192,420,0,2593,1027
2133,639,417,222,106,85,76,77,108,187,0,1687,639
2134,360,254,106,33,33,38,36,68,152,38,976,398
2135,1047,824,223,96,98,101,115,186,451,85,2469,1132
2136,294,215,79,27,30,28,32,60,117,0,741,294
2137,554,453,101,59,58,50,68,104,215,0,1288,554
2138,475,369,106,35,36,40,51,99,214,0,1233,475
2139,791,423,368,126,93,96,85,134,257,0,2535,791
2140,992,886,106,148,120,128,100,178,318,0,1776,992
2141,923,816,107,131,104,134,107,158,289,17,1696,940
2142,508,447,61,74,54,58,64,90,168,13,1018,521
2143,679,566,113,111,89,77,71,114,217,0,1403,679
2144,408,266,142,68,55,49,49,69,118,21,1077,429
2145,375,244,131,62,50,45,45,64,109,0,989,375
2146,283,118,165,41,34,34,31,44,99,0,986,283
2147,364,254,110,26,31,44,39,75,149,0,1047,364
2148,274,198,76,33,29,31,42,45,94,0,765,274
2149,395,164,231,57,47,47,44,61,139,0,1376,395
2150,521,304,217,58,59,64,48,97,195,179,1609,700
2151,541,347,194,133,111,66,63,74,94,0,1324,541
2152,428,175,253,48,45,49,35,84,167,0,1666,428
2153,2806,2559,247,963,375,354,281,376,457,44,4543,2850
2154,3140,2740,400,740,423,415,346,473,743,27,5763,3167
2155,643,483,160,72,53,72,74,126,246,3,1532,646
2156,510,387,123,50,49,51,60,86,214,56,1243,566
2157,318,241,77,31,30,32,37,54,134,0,775,318
2158,400,286,114,39,39,40,44,80,158,0,1080,400
2159,250,190,60,25,24,25,29,42,105,0,609,250
2160,422,270,152,71,49,53,47,67,135,0,1097,422
2161,464,297,167,78,54,58,52,73,149,0,1204,464
2162,1304,1138,166,307,176,173,144,196,308,19,2393,1323
2163,308,269,39,73,42,41,34,46,72,0,564,308
2164,359,313,46,85,48,47,40,54,85,0,659,359
2165,481,420,61,113,65,64,53,72,114,25,883,506
2166,2033,1772,261,421,283,224,223,329,553,228,3732,2261
2167,487,453,34,107,72,57,49,81,121,74,807,561
2168,817,761,56,180,121,95,82,135,204,0,1353,817
2169,514,479,35,113,76,60,52,85,128,0,851,514
2170,725,675,50,160,107,84,73,120,181,0,1200,725
2171,1115,1040,75,159,127,119,125,206,379,0,1918,1115
2172,494,461,33,71,56,53,55,91,168,0,851,494
2173,1015,533,482,131,117,114,108,186,359,3,3857,1018
2174,316,158,158,40,32,37,28,63,116,0,1084,316
2175,258,143,115,28,23,36,16,51,104,8,699,266
2176,620,417,203,59,55,58,65,132,251,11,1670,631
2177,389,215,174,42,35,55,24,77,156,0,1055,389
2178,708,538,170,70,67,71,83,119,298,0,1727,708
2179,471,251,220,63,51,55,44,86,172,0,1504,471
2180,742,606,136,79,77,67,92,140,287,3,1724,745
2181,396,164,232,57,47,47,44,61,140,0,1379,396
2182,688,600,88,142,96,76,75,111,188,0,1264,688
2183,235,98,137,34,28,28,26,36,83,0,818,235
2184,513,436,77,112,66,65,54,86,130,0,986,513
2185,432,152,280,62,52,49,45,71,153,0,1649,432
2186,622,236,386,85,71,75,70,110,211,0,2331,622
2187,276,114,162,34,32,32,30,45,103,12,1001,288
2188,578,298,280,73,62,68,57,110,208,0,1972,578
2189,5863,2586,3277,540,728,605,694,920,2376,0,22550,5863
2190,372,160,212,37,34,45,35,68,153,6,1514,378
2191,275,196,79,27,27,27,30,55,109,0,742,275
2192,351,252,99,28,28,32,32,82,149,39,914,390
2193,439,314,125,43,43,44,48,88,173,0,1185,439
2194,247,166,81,23,22,23,26,52,101,0,666,247
2195,448,322,126,36,36,41,40,105,190,0,1167,448
2196,261,187,74,21,21,24,24,61,110,6,680,267
2197,443,329,114,32,53,34,44,85,195,0,1054,443
2198,294,204,90,24,27,36,32,54,121,0,772,294
2199,557,234,323,78,58,67,57,104,193,13,2173,570
2200,355,245,110,39,40,38,30,71,137,0,918,355
2201,3430,1801,1629,444,397,385,364,629,1211,3,13027,3433
2202,507,252,255,67,61,58,48,93,180,57,1956,564
2203,353,148,205,50,36,42,36,66,123,13,1376,366
2204,516,270,246,60,61,64,44,98,189,0,1776,516
2205,1020,424,596,160,108,125,90,185,352,0,3616,1020
2206,564,268,296,69,53,75,47,110,210,0,1972,564
2207,594,365,229,66,50,75,58,116,229,0,1589,594
2208,3174,2439,735,253,252,349,298,657,1365,0,8079,3174
2209,2340,1170,1170,295,235,273,204,468,865,0,8037,2340
2210,443,232,211,142,69,68,37,58,69,4,1268,447
2211,361,150,211,41,36,44,36,70,134,0,1263,361
2212,241,116,125,29,27,26,20,49,90,0,879,241
2213,478,420,58,69,51,54,60,85,159,0,958,478
2214,239,115,124,29,27,26,20,48,89,0,868,239
2215,353,147,206,40,36,43,35,68,131,0,1237,353
2216,4053,3275,778,1106,905,470,443,502,627,65,8544,4118
2217,494,247,247,62,50,58,43,99,182,0,1697,494
2218,425,208,217,55,41,49,42,82,156,0,1411,425
2219,341,163,178,41,38,37,28,69,128,0,1241,341
2220,282,155,127,29,29,34,23,51,116,0,933,282
2221,681,322,359,91,80,82,64,127,237,170,2520,851
2222,403,211,192,47,47,50,34,77,148,0,1385,403
2223,486,254,232,56,57,60,41,93,179,0,1670,486
2224,472,394,78,77,62,54,49,79,151,17,975,489
2225,539,449,90,88,70,61,56,90,174,0,1115,539
2226,1759,1705,54,565,307,186,217,209,275,0,2794,1759
2227,645,380,265,79,58,59,58,125,266,13,1859,658
2228,734,612,122,120,96,84,77,123,234,0,1516,734
2229,296,207,89,21,25,36,32,61,121,0,850,296
2230,446,337,109,42,46,40,44,81,193,0,1155,446
2231,341,214,127,21,34,36,26,71,153,0,1030,341
2232,1452,687,765,195,170,174,137,271,505,8,5373,1460
2233,434,384,50,62,49,63,50,74,136,25,798,459
2234,279,105,174,37,33,40,27,43,99,0,1067,279
2235,778,424,354,220,139,104,76,100,139,0,2177,778
2236,752,602,150,84,67,76,78,157,290,0,1781,752
2237,545,234,311,54,49,67,51,100,224,0,2218,545
2238,240,167,73,17,20,29,26,50,98,0,691,240
2239,551,441,110,61,49,55,57,115,214,0,1304,551
2240,308,126,182,34,32,35,26,61,120,15,1200,323
2241,515,441,74,50,49,48,57,89,222,92,1130,607
2242,413,311,102,39,42,37,43,75,177,0,959,413
2243,471,355,116,44,48,42,49,86,202,111,1093,582
2244,587,321,266,58,59,77,42,125,226,179,1554,766
2245,304,211,93,51,32,30,33,53,105,0,762,304
2246,514,316,198,73,52,54,64,91,180,0,1407,514
2247,291,190,101,48,39,35,35,49,85,0,768,291
2248,6762,3618,3144,1077,791,820,728,1141,2205,10,21679,6772
2249,484,336,148,81,51,48,52,84,168,0,1214,484
2250,487,300,187,69,49,51,60,87,171,21,1334,508
2251,399,245,154,56,40,42,49,71,141,0,1093,399
2252,643,514,129,72,57,65,67,134,248,0,1523,643
2253,725,580,145,81,65,73,75,151,280,0,1716,725
2254,472,340,132,57,49,54,73,78,161,440,1314,912
2255,430,162,268,58,51,62,41,67,151,0,1646,430
2256,403,190,213,38,48,52,27,91,147,0,1224,403
2257,685,323,362,65,81,88,47,155,249,0,2077,685
2258,3900,2087,1813,621,456,473,420,658,1272,6,12502,3906
2259,614,461,153,69,51,68,71,121,234,0,1464,614
2260,531,201,330,71,63,77,51,83,186,0,2031,531
2261,410,155,255,55,49,59,39,64,144,0,1568,410
2262,304,115,189,42,35,37,34,54,102,0,1139,304
2263,331,137,194,41,38,38,36,54,124,52,1201,383
2264,393,162,231,48,45,45,43,64,148,0,1427,393
2265,479,279,200,53,54,59,44,89,180,0,1481,479
2266,314,130,184,38,36,36,34,51,119,0,1138,314
2267,265,137,128,33,28,31,26,50,97,0,904,265
2268,537,313,224,59,61,66,49,100,202,0,1660,537
2269,474,253,221,64,51,55,44,87,173,25,1514,499
2270,539,314,225,60,61,66,50,101,201,0,1667,539
2271,365,213,152,40,41,45,34,68,137,33,1128,398
2272,3077,1280,1797,482,326,378,272,559,1060,0,10908,3077
2273,458,228,230,60,55,52,43,84,164,0,1766,458
2274,113,82,31,10,8,9,13,25,48,212,298,325
2275,95,69,26,9,7,8,11,21,39,0,251,95
2276,974,965,9,336,150,134,94,124,136,60,1881,1034
2277,1486,1441,45,477,260,157,183,177,232,113,2361,1599
2278,285,268,17,85,61,29,30,35,45,33,467,318
2279,285,134,151,84,45,41,29,32,54,49,785,334
2280,452,213,239,134,72,64,45,52,85,7,1247,459
2281,51,37,14,4,4,5,5,12,21,10,133,61
2282,780,417,363,124,91,95,84,132,254,4,2500,784
2283,896,767,129,61,68,80,81,188,418,0,2161,896
2284,758,595,163,63,50,73,82,131,359,0,1938,758
2285,959,720,239,80,74,101,92,168,444,0,2523,959
2286,621,478,143,68,50,62,64,98,279,0,1612,621
2287,1327,1058,269,101,113,133,151,225,604,31,3336,1358
2288,783,665,118,69,72,77,98,124,343,0,1891,783
2289,436,308,128,62,49,44,50,72,159,0,1077,436
2290,606,512,94,65,56,64,66,103,252,50,1311,656
2291,7,4,3,0,1,3,2,0,1,1653,22,1660
2292,241,194,47,29,22,27,29,43,91,1560,487,1801
2293,708,474,234,106,60,80,69,141,252,1539,1724,2247
2294,334,224,110,50,28,38,33,66,119,895,815,1229
2295,3369,2983,386,474,339,364,388,611,1193,184,7093,3553
2296,319,245,74,44,28,35,36,52,124,8,782,327
2297,1571,1186,385,140,137,149,193,269,683,28,3888,1599
2298,1827,1327,500,238,187,202,205,263,732,0,4297,1827
2299,837,741,96,118,84,90,96,152,297,3,1763,840
2300,19,16,3,3,3,2,2,3,6,0,36,19
2301,538,465,73,96,74,65,58,91,154,0,1023,538
2302,1678,1450,228,300,230,204,182,284,478,0,3187,1678
2303,6655,5752,903,1191,913,809,723,1127,1892,0,12640,6655
2304,600,398,202,62,56,58,68,91,265,0,1599,600
2305,324,229,95,46,36,33,37,53,119,0,801,324
2306,615,496,119,67,69,71,67,103,238,0,1365,615
2307,477,376,101,62,41,51,48,64,211,0,1057,477
2308,387,274,113,55,43,39,45,64,141,10,957,397
2309,575,390,185,85,64,57,64,85,220,0,1483,575
2310,405,311,94,49,45,49,45,68,149,12,944,417
2311,621,439,182,89,70,63,72,102,225,132,1535,753
2312,311,255,56,45,21,36,32,56,121,0,722,311
2313,285,234,51,41,19,33,30,51,111,0,662,285
2314,2232,1929,303,399,306,271,243,378,635,0,4239,2232
2315,1183,1022,161,212,162,144,129,200,336,0,2248,1183
2316,1721,1487,234,308,236,209,187,291,490,3,3268,1724
2317,2148,1857,291,384,295,261,233,364,611,0,4080,2148
2318,993,841,152,146,111,123,85,174,354,1,2379,994
2319,745,632,113,89,69,80,88,140,279,0,1607,745
2320,168,140,28,16,13,19,19,32,69,0,403,168
2321,1275,1081,194,152,118,137,151,240,477,14,2750,1289
2322,920,755,165,133,61,107,96,166,357,177,2137,1097
2323,812,663,149,98,75,91,98,140,310,62,1761,874
2324,655,534,121,79,60,74,79,113,250,0,1422,655
2325,400,308,92,39,39,42,50,57,173,0,1014,400
2326,568,470,98,69,55,64,59,94,227,46,1267,614
2327,642,457,185,116,60,81,64,102,219,3,1566,645
2328,4055,3505,550,725,556,493,441,687,1153,99,7702,4154
2329,279,198,81,42,27,34,33,52,91,0,693,279
2330,484,343,141,72,47,59,57,90,159,215,1204,699
2331,514,375,139,63,44,52,68,59,228,0,1339,514
2332,492,343,149,81,47,55,60,87,162,190,1168,682
2333,370,263,107,55,36,45,44,68,122,19,919,389
2334,416,266,150,35,40,40,45,78,178,5,1147,421
2335,620,440,180,92,60,76,74,115,203,0,1542,620
2336,494,379,115,68,43,53,56,81,193,0,1211,494
2337,812,665,147,102,75,89,106,123,317,14,1911,826
2338,901,763,138,133,100,112,77,158,321,116,2159,1017
2339,1139,794,345,187,108,128,139,202,375,0,2704,1139
2340,520,323,197,61,50,66,52,79,212,119,1413,639
2341,4124,2996,1128,537,421,456,463,593,1654,0,9703,4124
2342,396,252,144,48,44,49,45,67,143,832,921,1228
2343,840,745,95,109,81,94,102,141,313,0,1730,840
2344,758,672,86,99,73,85,92,127,282,0,1562,758
2345,0,0,0,0,0,0,0,0,0,0,0,0
2346,621,514,107,75,60,70,64,103,249,0,1385,621
2347,820,694,126,121,91,102,70,144,292,5,1967,825
2348,288,244,44,25,26,28,36,46,127,11,695,299
2349,646,529,117,81,60,70,84,98,253,57,1520,703
2350,369,234,135,45,41,45,42,62,134,46,860,415
2351,863,714,149,104,84,97,90,142,346,0,1925,863
2352,357,298,59,33,27,41,41,67,148,98,857,455
2353,626,482,144,60,60,65,78,89,274,0,1586,626
2354,940,847,93,155,89,108,105,162,321,5184,1910,6124
2355,1228,895,333,166,139,135,141,214,433,0,2986,1228
2356,234,144,90,34,25,26,22,36,91,0,637,234
2357,494,379,115,40,44,49,49,78,234,0,1227,494
2358,336,215,121,28,33,33,36,63,143,0,928,336
2359,346,213,133,50,37,39,32,53,135,60,940,406
2360,335,238,97,31,32,36,41,59,136,0,861,335
2361,362,224,138,31,31,40,41,56,163,0,1037,362
2362,508,395,113,51,51,57,57,78,214,5,1177,513
2363,539,419,120,54,54,61,60,83,227,0,1249,539
2364,465,331,134,43,44,51,56,82,189,0,1194,465
2365,449,298,151,47,42,44,51,68,197,0,1195,449
2366,521,334,187,43,51,51,56,97,223,6,1438,527
2367,339,255,84,28,26,36,32,60,157,0,891,339
2368,653,464,189,60,62,71,79,116,265,7,1678,660
2369,591,454,137,48,52,59,58,94,280,0,1467,591
2370,506,428,78,54,47,54,55,86,210,1,1094,507
2371,261,192,69,29,24,25,28,45,110,0,638,261
2372,455,365,90,54,41,54,50,77,179,0,1002,455
2373,588,474,114,70,53,65,70,105,225,30,1186,618
2374,670,538,132,80,60,80,74,114,262,3,1476,673
2375,1410,1251,159,183,136,158,171,237,525,8,2905,1418
2376,239,186,53,24,24,27,27,37,100,0,555,239
2377,655,525,130,73,58,70,74,106,274,0,1426,655
2378,1314,1035,279,170,113,140,133,177,581,35,2914,1349
2379,366,288,78,47,32,39,37,49,162,207,812,573
2380,473,372,101,61,41,51,48,64,208,0,1048,473
2381,341,228,113,51,29,39,33,68,121,295,830,636
2382,584,426,158,79,66,64,67,102,206,0,1420,584
2383,582,361,221,69,56,74,58,88,237,0,1582,582
2384,350,296,54,37,32,37,38,59,147,16,757,366
2385,847,684,163,92,95,98,93,142,327,21,1881,868
2386,368,286,82,37,37,41,41,56,156,0,852,368
2387,188,145,43,18,18,20,24,27,81,0,476,188
2388,619,496,123,69,55,67,70,100,258,83,1349,702
2389,1708,1312,396,208,189,205,192,287,627,153,3978,1861
2390,315,220,95,52,30,35,39,56,103,26,746,341
2391,324,199,125,46,35,37,30,50,126,0,881,324
2392,462,384,78,57,55,55,50,74,171,37,980,499
2393,402,334,68,49,48,48,43,64,150,89,851,491
2394,596,425,171,107,56,75,60,94,204,0,1454,596
2395,897,724,173,98,100,103,98,151,347,174,1993,1071
2396,273,201,72,30,25,26,30,47,115,0,668,273
2397,583,468,115,69,53,69,65,99,228,0,1284,583
